Hubs			Lower bound		Current_obj_fun		Best_obj_fun
[1,8,12,15,16] 		100836.354		NaN				79263.617
[1,8,12,15,17] 		94393.508		NaN				79263.617
[1,8,12,15,18] 		102448.835		NaN				79263.617
[1,8,12,15,19] 		98884.122		NaN				79263.617
[1,8,12,16,17] 		94668.034		NaN				79263.617
[1,8,12,16,18] 		106272.750		NaN				79263.617
[1,8,12,16,19] 		100295.258		NaN				79263.617
[1,8,12,17,18] 		95455.933		NaN				79263.617
[1,8,12,17,19] 		92448.587		NaN				79263.617
[1,8,12,18,19] 		100790.164		NaN				79263.617
[1,8,13,14,15] 		102030.459		NaN				79263.617
[1,8,13,14,16] 		100887.751		NaN				79263.617
[1,8,13,14,17] 		100390.617		NaN				79263.617
[1,8,13,14,18] 		100124.967		NaN				79263.617
[1,8,13,14,19] 		98558.754		NaN				79263.617
[1,8,13,15,16] 		96677.827		NaN				79263.617
[1,8,13,15,17] 		98169.416		NaN				79263.617
[1,8,13,15,18] 		96058.543		NaN				79263.617
[1,8,13,15,19] 		96106.670		NaN				79263.617
[1,8,13,16,17] 		95892.397		NaN				79263.617
[1,8,13,16,18] 		98737.249		NaN				79263.617
[1,8,13,16,19] 		96004.600		NaN				79263.617
[1,8,13,17,18] 		94777.104		NaN				79263.617
[1,8,13,17,19] 		94629.044		NaN				79263.617
[1,8,13,18,19] 		94523.761		NaN				79263.617
[1,8,14,15,16] 		102575.423		NaN				79263.617
[1,8,14,15,17] 		99036.786		NaN				79263.617
[1,8,14,15,18] 		101314.765		NaN				79263.617
[1,8,14,15,19] 		107489.610		NaN				79263.617
[1,8,14,16,17] 		96101.378		NaN				79263.617
[1,8,14,16,18] 		104571.980		NaN				79263.617
[1,8,14,16,19] 		101978.832		NaN				79263.617
[1,8,14,17,18] 		94932.427		NaN				79263.617
[1,8,14,17,19] 		95306.487		NaN				79263.617
[1,8,14,18,19] 		99304.204		NaN				79263.617
[1,8,15,16,17] 		94080.336		NaN				79263.617
[1,8,15,16,18] 		99591.286		NaN				79263.617
[1,8,15,16,19] 		99643.055		NaN				79263.617
[1,8,15,17,18] 		92929.556		NaN				79263.617
[1,8,15,17,19] 		94459.591		NaN				79263.617
[1,8,15,18,19] 		96980.770		NaN				79263.617
[1,8,16,17,18] 		93748.867		NaN				79263.617
[1,8,16,17,19] 		92940.252		NaN				79263.617
[1,8,16,18,19] 		98927.842		NaN				79263.617
[1,8,17,18,19] 		91044.781		NaN				79263.617
[1,9,10,11,12] 		94856.347		NaN				79263.617
[1,9,10,11,13] 		95488.791		NaN				79263.617
[1,9,10,11,14] 		95609.510		NaN				79263.617
[1,9,10,11,15] 		94051.728		NaN				79263.617
[1,9,10,11,16] 		95350.050		NaN				79263.617
[1,9,10,11,17] 		92736.762		NaN				79263.617
[1,9,10,11,18] 		94498.720		NaN				79263.617
[1,9,10,11,19] 		94636.627		NaN				79263.617
[1,9,10,12,13] 		96827.792		NaN				79263.617
[1,9,10,12,14] 		103270.169		NaN				79263.617
[1,9,10,12,15] 		99956.366		NaN				79263.617
[1,9,10,12,16] 		101953.846		NaN				79263.617
[1,9,10,12,17] 		93051.107		NaN				79263.617
[1,9,10,12,18] 		102705.333		NaN				79263.617
[1,9,10,12,19] 		101816.667		NaN				79263.617
[1,9,10,13,14] 		100166.705		NaN				79263.617
[1,9,10,13,15] 		97076.232		NaN				79263.617
[1,9,10,13,16] 		97136.356		NaN				79263.617
[1,9,10,13,17] 		95604.409		NaN				79263.617
[1,9,10,13,18] 		95642.729		NaN				79263.617
[1,9,10,13,19] 		97787.125		NaN				79263.617
[1,9,10,14,15] 		108408.798		NaN				79263.617
[1,9,10,14,16] 		104090.958		NaN				79263.617
[1,9,10,14,17] 		96293.527		NaN				79263.617
[1,9,10,14,18] 		101330.945		NaN				79263.617
[1,9,10,14,19] 		109833.985		NaN				79263.617
[1,9,10,15,16] 		100444.549		NaN				79263.617
[1,9,10,15,17] 		94889.004		NaN				79263.617
[1,9,10,15,18] 		97769.476		NaN				79263.617
[1,9,10,15,19] 		107401.119		NaN				79263.617
[1,9,10,16,17] 		93558.502		NaN				79263.617
[1,9,10,16,18] 		100725.072		NaN				79263.617
[1,9,10,16,19] 		102750.872		NaN				79263.617
[1,9,10,17,18] 		91650.242		NaN				79263.617
[1,9,10,17,19] 		94508.603		NaN				79263.617
[1,9,10,18,19] 		99687.231		NaN				79263.617
[1,9,11,12,13] 		94403.403		NaN				79263.617
[1,9,11,12,14] 		94477.713		NaN				79263.617
[1,9,11,12,15] 		93093.609		NaN				79263.617
[1,9,11,12,16] 		94806.171		NaN				79263.617
[1,9,11,12,17] 		91535.199		NaN				79263.617
[1,9,11,12,18] 		95317.089		NaN				79263.617
[1,9,11,12,19] 		93571.201		NaN				79263.617
[1,9,11,13,14] 		96064.845		NaN				79263.617
[1,9,11,13,15] 		94173.260		NaN				79263.617
[1,9,11,13,16] 		94588.308		NaN				79263.617
[1,9,11,13,17] 		93719.155		NaN				79263.617
[1,9,11,13,18] 		93798.187		NaN				79263.617
[1,9,11,13,19] 		93945.252		NaN				79263.617
[1,9,11,14,15] 		94452.447		NaN				79263.617
[1,9,11,14,16] 		94706.313		NaN				79263.617
[1,9,11,14,17] 		93997.629		NaN				79263.617
[1,9,11,14,18] 		93988.599		NaN				79263.617
[1,9,11,14,19] 		94109.624		NaN				79263.617
[1,9,11,15,16] 		93132.238		NaN				79263.617
[1,9,11,15,17] 		92549.784		NaN				79263.617
[1,9,11,15,18] 		92498.605		NaN				79263.617
[1,9,11,15,19] 		92998.306		NaN				79263.617
[1,9,11,16,17] 		92106.486		NaN				79263.617
[1,9,11,16,18] 		94546.325		NaN				79263.617
[1,9,11,16,19] 		93872.560		NaN				79263.617
[1,9,11,17,18] 		91211.959		NaN				79263.617
[1,9,11,17,19] 		92027.631		NaN				79263.617
[1,9,11,18,19] 		93041.858		NaN				79263.617
[1,9,12,13,14] 		97945.500		NaN				79263.617
[1,9,12,13,15] 		95369.088		NaN				79263.617
[1,9,12,13,16] 		96308.135		NaN				79263.617
[1,9,12,13,17] 		93182.240		NaN				79263.617
[1,9,12,13,18] 		97089.214		NaN				79263.617
[1,9,12,13,19] 		95477.181		NaN				79263.617
[1,9,12,14,15] 		100340.050		NaN				79263.617
[1,9,12,14,16] 		102092.357		NaN				79263.617
[1,9,12,14,17] 		93525.556		NaN				79263.617
[1,9,12,14,18] 		103152.713		NaN				79263.617
[1,9,12,14,19] 		100901.907		NaN				79263.617
[1,9,12,15,16] 		98811.038		NaN				79263.617
[1,9,12,15,17] 		92308.925		NaN				79263.617
[1,9,12,15,18] 		99518.802		NaN				79263.617
[1,9,12,15,19] 		98649.537		NaN				79263.617
[1,9,12,16,17] 		92266.023		NaN				79263.617
[1,9,12,16,18] 		102388.667		NaN				79263.617
[1,9,12,16,19] 		99964.525		NaN				79263.617
[1,9,12,17,18] 		92553.374		NaN				79263.617
[1,9,12,17,19] 		92350.499		NaN				79263.617
[1,9,12,18,19] 		100484.296		NaN				79263.617
[1,9,13,14,15] 		99134.461		NaN				79263.617
[1,9,13,14,16] 		97745.901		NaN				79263.617
[1,9,13,14,17] 		96872.494		NaN				79263.617
[1,9,13,14,18] 		96573.080		NaN				79263.617
[1,9,13,14,19] 		98307.483		NaN				79263.617
[1,9,13,15,16] 		94840.156		NaN				79263.617
[1,9,13,15,17] 		95389.742		NaN				79263.617
[1,9,13,15,18] 		93810.836		NaN				79263.617
[1,9,13,15,19] 		95790.431		NaN				79263.617
[1,9,13,16,17] 		93310.861		NaN				79263.617
[1,9,13,16,18] 		95446.489		NaN				79263.617
[1,9,13,16,19] 		95553.219		NaN				79263.617
[1,9,13,17,18] 		91785.530		NaN				79263.617
[1,9,13,17,19] 		94414.118		NaN				79263.617
[1,9,13,18,19] 		94128.878		NaN				79263.617
[1,9,14,15,16] 		100361.777		NaN				79263.617
[1,9,14,15,17] 		96291.100		NaN				79263.617
[1,9,14,15,18] 		98286.913		NaN				79263.617
[1,9,14,15,19] 		107238.339		NaN				79263.617
[1,9,14,16,17] 		93599.368		NaN				79263.617
[1,9,14,16,18] 		100711.023		NaN				79263.617
[1,9,14,16,19] 		101592.420		NaN				79263.617
[1,9,14,17,18] 		92020.380		NaN				79263.617
[1,9,14,17,19] 		95191.713		NaN				79263.617
[1,9,14,18,19] 		98974.289		NaN				79263.617
[1,9,15,16,17] 		92316.773		NaN				79263.617
[1,9,15,16,18] 		97392.468		NaN				79263.617
[1,9,15,16,19] 		99191.674		NaN				79263.617
[1,9,15,17,18] 		90755.957		NaN				79263.617
[1,9,15,17,19] 		94279.848		NaN				79263.617
[1,9,15,18,19] 		96585.887		NaN				79263.617
[1,9,16,17,18] 		91173.354		NaN				79263.617
[1,9,16,17,19] 		92625.368		NaN				79263.617
[1,9,16,18,19] 		98532.959		NaN				79263.617
[1,9,17,18,19] 		90786.395		NaN				79263.617
[1,10,11,12,13]		96741.336		NaN				79263.617
[1,10,11,12,14]		96736.669		NaN				79263.617
[1,10,11,12,15]		94560.801		NaN				79263.617
[1,10,11,12,16]		97238.511		NaN				79263.617
[1,10,11,12,17]		93996.825		NaN				79263.617
[1,10,11,12,18]		97734.014		NaN				79263.617
[1,10,11,12,19]		93744.398		NaN				79263.617
[1,10,11,13,14]		97729.256		NaN				79263.617
[1,10,11,13,15]		95045.907		NaN				79263.617
[1,10,11,13,16]		97152.428		NaN				79263.617
[1,10,11,13,17]		95586.235		NaN				79263.617
[1,10,11,13,18]		96242.313		NaN				79263.617
[1,10,11,13,19]		93777.433		NaN				79263.617
[1,10,11,14,15]		95285.918		NaN				79263.617
[1,10,11,14,16]		97191.457		NaN				79263.617
[1,10,11,14,17]		95785.733		NaN				79263.617
[1,10,11,14,18]		96353.749		NaN				79263.617
[1,10,11,14,19]		93876.977		NaN				79263.617
[1,10,11,15,16]		94825.619		NaN				79263.617
[1,10,11,15,17]		93638.883		NaN				79263.617
[1,10,11,15,18]		94071.991		NaN				79263.617
[1,10,11,15,19]		92796.071		NaN				79263.617
[1,10,11,16,17]		94794.300		NaN				79263.617
[1,10,11,16,18]		97161.120		NaN				79263.617
[1,10,11,16,19]		94211.645		NaN				79263.617
[1,10,11,17,18]		93779.778		NaN				79263.617
[1,10,11,17,19]		91351.263		NaN				79263.617
[1,10,11,18,19]		93304.983		NaN				79263.617
[1,10,12,13,14]		100099.678		NaN				79263.617
[1,10,12,13,15]		96367.573		NaN				79263.617
[1,10,12,13,16]		98703.761		NaN				79263.617
[1,10,12,13,17]		95812.811		NaN				79263.617
[1,10,12,13,18]		99469.425		NaN				79263.617
[1,10,12,13,19]		95449.641		NaN				79263.617
[1,10,12,14,15]		101130.204		NaN				79263.617
[1,10,12,14,16]		104400.857		NaN				79263.617
[1,10,12,14,17]		96085.707		NaN				79263.617
[1,10,12,14,18]		105466.554		NaN				79263.617
[1,10,12,14,19]		100760.316		NaN				79263.617
[1,10,12,15,16]		99802.840		NaN				79263.617
[1,10,12,15,17]		94131.941		NaN				79263.617
[1,10,12,15,18]		100495.190		NaN				79263.617
[1,10,12,15,19]		98538.357		NaN				79263.617
[1,10,12,16,17]		95000.994		NaN				79263.617
[1,10,12,16,18]		104889.699		NaN				79263.617
[1,10,12,16,19]		99954.887		NaN				79263.617
[1,10,12,17,18]		95272.931		NaN				79263.617
[1,10,12,17,19]		92081.669		NaN				79263.617
[1,10,12,18,19]		100444.399		NaN				79263.617
[1,10,13,14,15]		99255.089		NaN				79263.617
[1,10,13,14,16]		100194.331		NaN				79263.617
[1,10,13,14,17]		98660.007		NaN				79263.617
[1,10,13,14,18]		98901.516		NaN				79263.617
[1,10,13,14,19]		97813.167		NaN				79263.617
[1,10,13,15,16]		96132.894		NaN				79263.617
[1,10,13,15,17]		96440.119		NaN				79263.617
[1,10,13,15,18]		94983.580		NaN				79263.617
[1,10,13,15,19]		95326.526		NaN				79263.617
[1,10,13,16,17]		96169.056		NaN				79263.617
[1,10,13,16,18]		98024.570		NaN				79263.617
[1,10,13,16,19]		95691.568		NaN				79263.617
[1,10,13,17,18]		94523.731		NaN				79263.617
[1,10,13,17,19]		93753.275		NaN				79263.617
[1,10,13,18,19]		94191.265		NaN				79263.617
[1,10,14,15,16]		101446.184		NaN				79263.617
[1,10,14,15,17]		97257.084		NaN				79263.617
[1,10,14,15,18]		99251.326		NaN				79263.617
[1,10,14,15,19]		106157.339		NaN				79263.617
[1,10,14,16,17]		96387.143		NaN				79263.617
[1,10,14,16,18]		103201.978		NaN				79263.617
[1,10,14,16,19]		101616.717		NaN				79263.617
[1,10,14,17,18]		94688.161		NaN				79263.617
[1,10,14,17,19]		94411.502		NaN				79263.617
[1,10,14,18,19]		98922.625		NaN				79263.617
[1,10,15,16,17]		94367.414		NaN				79263.617
[1,10,15,16,18]		98566.725		NaN				79263.617
[1,10,15,16,19]		99246.383		NaN				79263.617
[1,10,15,17,18]		92686.603		NaN				79263.617
[1,10,15,17,19]		93530.048		NaN				79263.617
[1,10,15,18,19]		96564.634		NaN				79263.617
[1,10,16,17,18]		94090.780		NaN				79263.617
[1,10,16,17,19]		92522.426		NaN				79263.617
[1,10,16,18,19]		98558.798		NaN				79263.617
[1,10,17,18,19]		90607.492		NaN				79263.617
[1,11,12,13,14]		105449.531		NaN				79263.617
[1,11,12,13,15]		100930.898		NaN				79263.617
[1,11,12,13,16]		102431.125		NaN				79263.617
[1,11,12,13,17]		103200.995		NaN				79263.617
[1,11,12,13,18]		105699.713		NaN				79263.617
[1,11,12,13,19]		92955.844		NaN				79263.617
[1,11,12,14,15]		101187.077		NaN				79263.617
[1,11,12,14,16]		102313.411		NaN				79263.617
[1,11,12,14,17]		103278.912		NaN				79263.617
[1,11,12,14,18]		105770.581		NaN				79263.617
[1,11,12,14,19]		92999.494		NaN				79263.617
[1,11,12,15,16]		98666.046		NaN				79263.617
[1,11,12,15,17]		99284.690		NaN				79263.617
[1,11,12,15,18]		101382.592		NaN				79263.617
[1,11,12,15,19]		91815.270		NaN				79263.617
[1,11,12,16,17]		99810.739		NaN				79263.617
[1,11,12,16,18]		103559.858		NaN				79263.617
[1,11,12,16,19]		93636.399		NaN				79263.617
[1,11,12,17,18]		103091.095		NaN				79263.617
[1,11,12,17,19]		90743.431		NaN				79263.617
[1,11,12,18,19]		93913.952		NaN				79263.617
[1,11,13,14,15]		103512.932		NaN				79263.617
[1,11,13,14,16]		102529.161		NaN				79263.617
[1,11,13,14,17]		106445.034		NaN				79263.617
[1,11,13,14,18]		104790.122		NaN				79263.617
[1,11,13,14,19]		93753.653		NaN				79263.617
[1,11,13,15,16]		98374.316		NaN				79263.617
[1,11,13,15,17]		102207.369		NaN				79263.617
[1,11,13,15,18]		100011.273		NaN				79263.617
[1,11,13,15,19]		92348.428		NaN				79263.617
[1,11,13,16,17]		100587.970		NaN				79263.617
[1,11,13,16,18]		102059.451		NaN				79263.617
[1,11,13,16,19]		93193.249		NaN				79263.617
[1,11,13,17,18]		102643.730		NaN				79263.617
[1,11,13,17,19]		92094.414		NaN				79263.617
[1,11,13,18,19]		92265.452		NaN				79263.617
[1,11,14,15,16]		98674.190		NaN				79263.617
[1,11,14,15,17]		102667.712		NaN				79263.617
[1,11,14,15,18]		100383.554		NaN				79263.617
[1,11,14,15,19]		92560.197		NaN				79263.617
[1,11,14,16,17]		100602.260		NaN				79263.617
[1,11,14,16,18]		102057.840		NaN				79263.617
[1,11,14,16,19]		93280.595		NaN				79263.617
[1,11,14,17,18]		102767.279		NaN				79263.617
[1,11,14,17,19]		92342.229		NaN				79263.617
[1,11,14,18,19]		92425.204		NaN				79263.617
[1,11,15,16,17]		97114.490		NaN				79263.617
[1,11,15,16,18]		98304.585		NaN				79263.617
[1,11,15,16,19]		92192.880		NaN				79263.617
[1,11,15,17,18]		98647.042		NaN				79263.617
[1,11,15,17,19]		91380.743		NaN				79263.617
[1,11,15,18,19]		91421.571		NaN				79263.617
[1,11,16,17,18]		99721.041		NaN				79263.617
[1,11,16,17,19]		91367.219		NaN				79263.617
[1,11,16,18,19]		93169.271		NaN				79263.617
[1,11,17,18,19]		90335.016		NaN				79263.617
[1,12,13,14,15]		105702.167		NaN				79263.617
[1,12,13,14,16]		106720.990		NaN				79263.617
[1,12,13,14,17]		106773.930		NaN				79263.617
[1,12,13,14,18]		113234.148		NaN				79263.617
[1,12,13,14,19]		95774.134		NaN				79263.617
[1,12,13,15,16]		100859.414		NaN				79263.617
[1,12,13,15,17]		101625.325		NaN				79263.617
[1,12,13,15,18]		104089.894		NaN				79263.617
[1,12,13,15,19]		93415.565		NaN				79263.617
[1,12,13,16,17]		101245.931		NaN				79263.617
[1,12,13,16,18]		106657.503		NaN				79263.617
[1,12,13,16,19]		94540.900		NaN				79263.617
[1,12,13,17,18]		105503.653		NaN				79263.617
[1,12,13,17,19]		92213.416		NaN				79263.617
[1,12,13,18,19]		95069.470		NaN				79263.617
[1,12,14,15,16]		105489.142		NaN				79263.617
[1,12,14,15,17]		102159.066		NaN				79263.617
[1,12,14,15,18]		109995.502		NaN				79263.617
[1,12,14,15,19]		97870.191		NaN				79263.617
[1,12,14,16,17]		101295.755		NaN				79263.617
[1,12,14,16,18]		112713.989		NaN				79263.617
[1,12,14,16,19]		99064.309		NaN				79263.617
[1,12,14,17,18]		105702.922		NaN				79263.617
[1,12,14,17,19]		92516.357		NaN				79263.617
[1,12,14,18,19]		99944.752		NaN				79263.617
[1,12,15,16,17]		97795.288		NaN				79263.617
[1,12,15,16,18]		105547.384		NaN				79263.617
[1,12,15,16,19]		96782.068		NaN				79263.617
[1,12,15,17,18]		100433.573		NaN				79263.617
[1,12,15,17,19]		91499.605		NaN				79263.617
[1,12,15,18,19]		97523.804		NaN				79263.617
[1,12,16,17,18]		100959.115		NaN				79263.617
[1,12,16,17,19]		91594.327		NaN				79263.617
[1,12,16,18,19]		99350.174		NaN				79263.617
[1,12,17,18,19]		91629.169		NaN				79263.617
[1,13,14,15,16]		102090.823		NaN				79263.617
[1,13,14,15,17]		108265.993		NaN				79263.617
[1,13,14,15,18]		103838.138		NaN				79263.617
[1,13,14,15,19]		96138.013		NaN				79263.617
[1,13,14,16,17]		102435.061		NaN				79263.617
[1,13,14,16,18]		105875.813		NaN				79263.617
[1,13,14,16,19]		95654.918		NaN				79263.617
[1,13,14,17,18]		105006.356		NaN				79263.617
[1,13,14,17,19]		94630.262		NaN				79263.617
[1,13,14,18,19]		94393.078		NaN				79263.617
[1,13,15,16,17]		98714.665		NaN				79263.617
[1,13,15,16,18]		99828.405		NaN				79263.617
[1,13,15,16,19]		93253.496		NaN				79263.617
[1,13,15,17,18]		99891.465		NaN				79263.617
[1,13,15,17,19]		93680.063		NaN				79263.617
[1,13,15,18,19]		92135.157		NaN				79263.617
[1,13,16,17,18]		100282.648		NaN				79263.617
[1,13,16,17,19]		92355.792		NaN				79263.617
[1,13,16,18,19]		93471.972		NaN				79263.617
[1,13,17,18,19]		90741.442		NaN				79263.617
[1,14,15,16,17]		99193.598		NaN				79263.617
[1,14,15,16,18]		104095.471		NaN				79263.617
[1,14,15,16,19]		98258.782		NaN				79263.617
[1,14,15,17,18]		100316.739		NaN				79263.617
[1,14,15,17,19]		94504.288		NaN				79263.617
[1,14,15,18,19]		96094.899		NaN				79263.617
[1,14,16,17,18]		100235.972		NaN				79263.617
[1,14,16,17,19]		92603.924		NaN				79263.617
[1,14,16,18,19]		97548.290		NaN				79263.617
[1,14,17,18,19]		90935.917		NaN				79263.617
[1,15,16,17,18]		96687.713		NaN				79263.617
[1,15,16,17,19]		91807.689		NaN				79263.617
[1,15,16,18,19]		95442.697		NaN				79263.617
[1,15,17,18,19]		90157.853		NaN				79263.617
[1,16,17,18,19]		90294.376		NaN				79263.617
[2,3,4,5,6]    		94438.871		NaN				79263.617
[2,3,4,5,7]    		94494.122		NaN				79263.617
[2,3,4,5,8]    		96042.044		NaN				79263.617
[2,3,4,5,9]    		95281.864		NaN				79263.617
[2,3,4,5,10]   		95110.853		NaN				79263.617
[2,3,4,5,11]   		94663.411		NaN				79263.617
[2,3,4,5,12]   		94008.727		NaN				79263.617
[2,3,4,5,13]   		95975.120		NaN				79263.617
[2,3,4,5,14]   		95302.104		NaN				79263.617
[2,3,4,5,15]   		96773.044		NaN				79263.617
[2,3,4,5,16]   		94062.746		NaN				79263.617
[2,3,4,5,17]   		94712.886		NaN				79263.617
[2,3,4,5,18]   		92600.908		NaN				79263.617
[2,3,4,5,19]   		94714.831		NaN				79263.617
[2,3,4,6,7]    		97161.391		NaN				79263.617
[2,3,4,6,8]    		94933.440		NaN				79263.617
[2,3,4,6,9]    		92771.572		NaN				79263.617
[2,3,4,6,10]   		93885.070		NaN				79263.617
[2,3,4,6,11]   		96744.577		NaN				79263.617
[2,3,4,6,12]   		95636.642		NaN				79263.617
[2,3,4,6,13]   		98376.980		NaN				79263.617
[2,3,4,6,14]   		99783.628		NaN				79263.617
[2,3,4,6,15]   		99377.199		NaN				79263.617
[2,3,4,6,16]   		95055.817		NaN				79263.617
[2,3,4,6,17]   		97423.625		NaN				79263.617
[2,3,4,6,18]   		94509.401		NaN				79263.617
[2,3,4,6,19]   		91954.497		NaN				79263.617
[2,3,4,7,8]    		94948.211		NaN				79263.617
[2,3,4,7,9]    		92983.391		NaN				79263.617
[2,3,4,7,10]   		94280.588		NaN				79263.617
[2,3,4,7,11]   		97036.474		NaN				79263.617
[2,3,4,7,12]   		96075.483		NaN				79263.617
[2,3,4,7,13]   		99381.616		NaN				79263.617
[2,3,4,7,14]   		98017.730		NaN				79263.617
[2,3,4,7,15]   		99320.603		NaN				79263.617
[2,3,4,7,16]   		95161.104		NaN				79263.617
[2,3,4,7,17]   		100506.014		NaN				79263.617
[2,3,4,7,18]   		94819.532		NaN				79263.617
[2,3,4,7,19]   		91787.621		NaN				79263.617
[2,3,4,8,9]    		96316.098		NaN				79263.617
[2,3,4,8,10]   		96440.796		NaN				79263.617
[2,3,4,8,11]   		95097.368		NaN				79263.617
[2,3,4,8,12]   		94711.696		NaN				79263.617
[2,3,4,8,13]   		96546.156		NaN				79263.617
[2,3,4,8,14]   		95457.417		NaN				79263.617
[2,3,4,8,15]   		97651.899		NaN				79263.617
[2,3,4,8,16]   		94710.415		NaN				79263.617
[2,3,4,8,17]   		95109.413		NaN				79263.617
[2,3,4,8,18]   		93359.411		NaN				79263.617
[2,3,4,8,19]   		94897.458		NaN				79263.617
[2,3,4,9,10]   		95085.098		NaN				79263.617
[2,3,4,9,11]   		93002.307		NaN				79263.617
[2,3,4,9,12]   		92879.705		NaN				79263.617
[2,3,4,9,13]   		94395.028		NaN				79263.617
[2,3,4,9,14]   		93591.606		NaN				79263.617
[2,3,4,9,15]   		95646.425		NaN				79263.617
[2,3,4,9,16]   		93199.446		NaN				79263.617
[2,3,4,9,17]   		93167.708		NaN				79263.617
[2,3,4,9,18]   		91392.174		NaN				79263.617
[2,3,4,9,19]   		94940.350		NaN				79263.617
[2,3,4,10,11]  		94241.865		NaN				79263.617
[2,3,4,10,12]  		94651.064		NaN				79263.617
[2,3,4,10,13]  		95610.695		NaN				79263.617
[2,3,4,10,14]  		94550.521		NaN				79263.617
[2,3,4,10,15]  		96679.467		NaN				79263.617
[2,3,4,10,16]  		95133.947		NaN				79263.617
[2,3,4,10,17]  		94312.111		NaN				79263.617
[2,3,4,10,18]  		93320.737		NaN				79263.617
[2,3,4,10,19]  		94057.017		NaN				79263.617
[2,3,4,11,12]  		97461.034		NaN				79263.617
[2,3,4,11,13]  		99561.969		NaN				79263.617
[2,3,4,11,14]  		97478.386		NaN				79263.617
[2,3,4,11,15]  		99491.188		NaN				79263.617
[2,3,4,11,16]  		96394.111		NaN				79263.617
[2,3,4,11,17]  		97438.894		NaN				79263.617
[2,3,4,11,18]  		96339.014		NaN				79263.617
[2,3,4,11,19]  		91832.836		NaN				79263.617
[2,3,4,12,13]  		98164.179		NaN				79263.617
[2,3,4,12,14]  		96325.876		NaN				79263.617
[2,3,4,12,15]  		98266.931		NaN				79263.617
[2,3,4,12,16]  		97112.128		NaN				79263.617
[2,3,4,12,17]  		96337.717		NaN				79263.617
[2,3,4,12,18]  		98471.627		NaN				79263.617
[2,3,4,12,19]  		92219.400		NaN				79263.617
[2,3,4,13,14]  		99118.389		NaN				79263.617
[2,3,4,13,15]  		100897.009		NaN				79263.617
[2,3,4,13,16]  		97033.477		NaN				79263.617
[2,3,4,13,17]  		99643.849		NaN				79263.617
[2,3,4,13,18]  		97013.736		NaN				79263.617
[2,3,4,13,19]  		93196.229		NaN				79263.617
[2,3,4,14,15]  		100274.212		NaN				79263.617
[2,3,4,14,16]  		95705.872		NaN				79263.617
[2,3,4,14,17]  		98279.964		NaN				79263.617
[2,3,4,14,18]  		94825.433		NaN				79263.617
[2,3,4,14,19]  		92879.806		NaN				79263.617
[2,3,4,15,16]  		97825.244		NaN				79263.617
[2,3,4,15,17]  		99582.837		NaN				79263.617
[2,3,4,15,18]  		97009.720		NaN				79263.617
[2,3,4,15,19]  		94684.109		NaN				79263.617
[2,3,4,16,17]  		95423.338		NaN				79263.617
[2,3,4,16,18]  		95654.546		NaN				79263.617
[2,3,4,16,19]  		92693.492		NaN				79263.617
[2,3,4,17,18]  		95081.766		NaN				79263.617
[2,3,4,17,19]  		91986.899		NaN				79263.617
[2,3,4,18,19]  		90696.944		NaN				79263.617
[2,3,5,6,7]    		92056.322		NaN				79263.617
[2,3,5,6,8]    		94397.812		NaN				79263.617
[2,3,5,6,9]    		93392.228		NaN				79263.617
[2,3,5,6,10]   		93233.861		NaN				79263.617
[2,3,5,6,11]   		91962.381		NaN				79263.617
[2,3,5,6,12]   		91864.785		NaN				79263.617
[2,3,5,6,13]   		92754.653		NaN				79263.617
[2,3,5,6,14]   		95045.671		NaN				79263.617
[2,3,5,6,15]   		95235.301		NaN				79263.617
[2,3,5,6,16]   		92317.271		NaN				79263.617
[2,3,5,6,17]   		92275.086		NaN				79263.617
[2,3,5,6,18]   		90630.325		NaN				79263.617
[2,3,5,6,19]   		93037.076		NaN				79263.617
[2,3,5,7,8]    		97226.628		NaN				79263.617
[2,3,5,7,9]    		96319.583		NaN				79263.617
[2,3,5,7,10]   		96524.678		NaN				79263.617
[2,3,5,7,11]   		95480.977		NaN				79263.617
[2,3,5,7,12]   		94947.598		NaN				79263.617
[2,3,5,7,13]   		97649.335		NaN				79263.617
[2,3,5,7,14]   		93045.866		NaN				79263.617
[2,3,5,7,15]   		97010.373		NaN				79263.617
[2,3,5,7,16]   		95063.258		NaN				79263.617
[2,3,5,7,17]   		98987.907		NaN				79263.617
[2,3,5,7,18]   		93891.038		NaN				79263.617
[2,3,5,7,19]   		95914.698		NaN				79263.617
[2,3,5,8,9]    		104056.488		NaN				79263.617
[2,3,5,8,10]   		103034.094		NaN				79263.617
[2,3,5,8,11]   		99822.381		NaN				79263.617
[2,3,5,8,12]   		100933.320		NaN				79263.617
[2,3,5,8,13]   		99587.590		NaN				79263.617
[2,3,5,8,14]   		94849.065		NaN				79263.617
[2,3,5,8,15]   		101769.779		NaN				79263.617
[2,3,5,8,16]   		101520.569		NaN				79263.617
[2,3,5,8,17]   		97387.830		NaN				79263.617
[2,3,5,8,18]   		99283.259		NaN				79263.617
[2,3,5,8,19]   		103174.732		NaN				79263.617
[2,3,5,9,10]   		102557.660		NaN				79263.617
[2,3,5,9,11]   		98883.202		NaN				79263.617
[2,3,5,9,12]   		100167.036		NaN				79263.617
[2,3,5,9,13]   		98599.878		NaN				79263.617
[2,3,5,9,14]   		94045.028		NaN				79263.617
[2,3,5,9,15]   		101108.230		NaN				79263.617
[2,3,5,9,16]   		100943.530		NaN				79263.617
[2,3,5,9,17]   		96503.901		NaN				79263.617
[2,3,5,9,18]   		98471.659		NaN				79263.617
