Hubs			Lower bound		Current_obj_fun		Best_obj_fun
[2,5,8,15,19]		104678.961		NaN				85390.885
[2,5,8,16,17]		92437.944		NaN				85390.885
[2,5,8,16,18]		97901.052		NaN				85390.885
[2,5,8,16,19]		101678.235		NaN				85390.885
[2,5,8,17,18]		90635.016		NaN				85390.885
[2,5,8,17,19]		95268.542		NaN				85390.885
[2,5,8,18,19]		98461.150		NaN				85390.885
[2,5,9,10,11]		96924.663		NaN				85390.885
[2,5,9,10,12]		99859.546		NaN				85390.885
[2,5,9,10,13]		98113.383		NaN				85390.885
[2,5,9,10,14]		94893.051		NaN				85390.885
[2,5,9,10,15]		103947.458		NaN				85390.885
[2,5,9,10,16]		101627.752		NaN				85390.885
[2,5,9,10,17]		94715.211		NaN				85390.885
[2,5,9,10,18]		98366.240		NaN				85390.885
[2,5,9,10,19]		106400.851		NaN				85390.885
[2,5,9,11,12]		95079.943		NaN				85390.885
[2,5,9,11,13]		96157.382		NaN				85390.885
[2,5,9,11,14]		87773.451		NaN				85390.885
[2,5,9,11,15]		95531.496		NaN				85390.885
[2,5,9,11,16]		95339.859		NaN				85390.885
[2,5,9,11,17]		92654.649		NaN				85390.885
[2,5,9,11,18]		93973.836		NaN				85390.885
[2,5,9,11,19]		97375.304		NaN				85390.885
[2,5,9,12,13]		94644.893		NaN				85390.885
[2,5,9,12,14]		88707.466		NaN				85390.885
[2,5,9,12,15]		97903.490		NaN				85390.885
[2,5,9,12,16]		98272.012		NaN				85390.885
[2,5,9,12,17]		91003.918		NaN				85390.885
[2,5,9,12,18]		99628.734		NaN				85390.885
[2,5,9,12,19]		99875.909		NaN				85390.885
[2,5,9,13,14]		90135.817		NaN				85390.885
[2,5,9,13,15]		97125.360		NaN				85390.885
[2,5,9,13,16]		95201.303		NaN				85390.885
[2,5,9,13,17]		95489.151		NaN				85390.885
[2,5,9,13,18]		93551.890		NaN				85390.885
[2,5,9,13,19]		98330.849		NaN				85390.885
[2,5,9,14,15]		95694.928		NaN				85390.885
[2,5,9,14,16]		90318.491		NaN				85390.885
[2,5,9,14,17]		88593.496		NaN				85390.885
[2,5,9,14,18]		87163.061		NaN				85390.885
[2,5,9,14,19]		95356.996		NaN				85390.885
[2,5,9,15,16]		99458.780		NaN				85390.885
[2,5,9,15,17]		94638.393		NaN				85390.885
[2,5,9,15,18]		96448.217		NaN				85390.885
[2,5,9,15,19]		104458.095		NaN				85390.885
[2,5,9,16,17]		91848.054		NaN				85390.885
[2,5,9,16,18]		97121.851		NaN				85390.885
[2,5,9,16,19]		101665.791		NaN				85390.885
[2,5,9,17,18]		89804.855		NaN				85390.885
[2,5,9,17,19]		95253.988		NaN				85390.885
[2,5,9,18,19]		98371.296		NaN				85390.885
[2,5,10,11,12]		95327.199		NaN				85390.885
[2,5,10,11,13]		96026.541		NaN				85390.885
[2,5,10,11,14]		87560.033		NaN				85390.885
[2,5,10,11,15]		95273.355		NaN				85390.885
[2,5,10,11,16]		95811.676		NaN				85390.885
[2,5,10,11,17]		92390.346		NaN				85390.885
[2,5,10,11,18]		94324.755		NaN				85390.885
[2,5,10,11,19]		96744.369		NaN				85390.885
[2,5,10,12,13]		94953.379		NaN				85390.885
[2,5,10,12,14]		88902.587		NaN				85390.885
[2,5,10,12,15]		98053.888		NaN				85390.885
[2,5,10,12,16]		98798.264		NaN				85390.885
[2,5,10,12,17]		91092.545		NaN				85390.885
[2,5,10,12,18]		99958.480		NaN				85390.885
[2,5,10,12,19]		99690.365		NaN				85390.885
[2,5,10,13,14]		89896.130		NaN				85390.885
[2,5,10,13,15]		96840.950		NaN				85390.885
[2,5,10,13,16]		95734.350		NaN				85390.885
[2,5,10,13,17]		95131.835		NaN				85390.885
[2,5,10,13,18]		93964.040		NaN				85390.885
[2,5,10,13,19]		97944.412		NaN				85390.885
[2,5,10,14,15]		95292.209		NaN				85390.885
[2,5,10,14,16]		90738.174		NaN				85390.885
[2,5,10,14,17]		88080.178		NaN				85390.885
[2,5,10,14,18]		87461.846		NaN				85390.885
[2,5,10,14,19]		94907.751		NaN				85390.885
[2,5,10,15,16]		99833.739		NaN				85390.885
[2,5,10,15,17]		94080.352		NaN				85390.885
[2,5,10,15,18]		96702.279		NaN				85390.885
[2,5,10,15,19]		104115.490		NaN				85390.885
[2,5,10,16,17]		92161.242		NaN				85390.885
[2,5,10,16,18]		97808.214		NaN				85390.885
[2,5,10,16,19]		101592.422		NaN				85390.885
[2,5,10,17,18]		89997.147		NaN				85390.885
[2,5,10,17,19]		94546.031		NaN				85390.885
[2,5,10,18,19]		98274.742		NaN				85390.885
[2,5,11,12,13]		95358.227		NaN				85390.885
[2,5,11,12,14]		87090.666		NaN				85390.885
[2,5,11,12,15]		94733.178		NaN				85390.885
[2,5,11,12,16]		95911.511		NaN				85390.885
[2,5,11,12,17]		92120.307		NaN				85390.885
[2,5,11,12,18]		97146.175		NaN				85390.885
[2,5,11,12,19]		94608.344		NaN				85390.885
[2,5,11,13,14]		89531.173		NaN				85390.885
[2,5,11,13,15]		96514.362		NaN				85390.885
[2,5,11,13,16]		95468.795		NaN				85390.885
[2,5,11,13,17]		95324.000		NaN				85390.885
[2,5,11,13,18]		94487.676		NaN				85390.885
[2,5,11,13,19]		95558.713		NaN				85390.885
[2,5,11,14,15]		89832.810		NaN				85390.885
[2,5,11,14,16]		87011.622		NaN				85390.885
[2,5,11,14,17]		87921.464		NaN				85390.885
[2,5,11,14,18]		86092.329		NaN				85390.885
[2,5,11,14,19]		87358.875		NaN				85390.885
[2,5,11,15,16]		94744.682		NaN				85390.885
[2,5,11,15,17]		93693.712		NaN				85390.885
[2,5,11,15,18]		93811.099		NaN				85390.885
[2,5,11,15,19]		95234.101		NaN				85390.885
[2,5,11,16,17]		92271.490		NaN				85390.885
[2,5,11,16,18]		94939.676		NaN				85390.885
[2,5,11,16,19]		95121.776		NaN				85390.885
[2,5,11,17,18]		91322.227		NaN				85390.885
[2,5,11,17,19]		91935.377		NaN				85390.885
[2,5,11,18,19]		93575.635		NaN				85390.885
[2,5,12,13,14]		87858.337		NaN				85390.885
[2,5,12,13,15]		94683.683		NaN				85390.885
[2,5,12,13,16]		94776.663		NaN				85390.885
[2,5,12,13,17]		93199.038		NaN				85390.885
[2,5,12,13,18]		96620.361		NaN				85390.885
[2,5,12,13,19]		94047.156		NaN				85390.885
[2,5,12,14,15]		90417.846		NaN				85390.885
[2,5,12,14,16]		88284.550		NaN				85390.885
[2,5,12,14,17]		85820.597		NaN				85390.885
[2,5,12,14,18]		90136.789		NaN				85390.885
[2,5,12,14,19]		88329.550		NaN				85390.885
[2,5,12,15,16]		97521.733		NaN				85390.885
[2,5,12,15,17]		91711.330		NaN				85390.885
[2,5,12,15,18]		99217.726		NaN				85390.885
[2,5,12,15,19]		97642.755		NaN				85390.885
[2,5,12,16,17]		91166.191		NaN				85390.885
[2,5,12,16,18]		99810.811		NaN				85390.885
[2,5,12,16,19]		97916.251		NaN				85390.885
[2,5,12,17,18]		92871.216		NaN				85390.885
[2,5,12,17,19]		90468.401		NaN				85390.885
[2,5,12,18,19]		99133.614		NaN				85390.885
[2,5,13,14,15]		92161.629		NaN				85390.885
[2,5,13,14,16]		87922.431		NaN				85390.885
[2,5,13,14,17]		90451.251		NaN				85390.885
[2,5,13,14,18]		86789.926		NaN				85390.885
[2,5,13,14,19]		89559.368		NaN				85390.885
[2,5,13,15,16]		94953.133		NaN				85390.885
[2,5,13,15,17]		96500.860		NaN				85390.885
[2,5,13,15,18]		93774.709		NaN				85390.885
[2,5,13,15,19]		96666.091		NaN				85390.885
[2,5,13,16,17]		93545.409		NaN				85390.885
[2,5,13,16,18]		93959.220		NaN				85390.885
[2,5,13,16,19]		94857.082		NaN				85390.885
[2,5,13,17,18]		92144.732		NaN				85390.885
[2,5,13,17,19]		94771.140		NaN				85390.885
[2,5,13,18,19]		93027.550		NaN				85390.885
[2,5,14,15,16]		91741.911		NaN				85390.885
[2,5,14,15,17]		90603.370		NaN				85390.885
[2,5,14,15,18]		89057.471		NaN				85390.885
[2,5,14,15,19]		95307.714		NaN				85390.885
[2,5,14,16,17]		86255.494		NaN				85390.885
[2,5,14,16,18]		87199.259		NaN				85390.885
[2,5,14,16,19]		90194.092		NaN				85390.885
[2,5,14,17,19]		88079.269		NaN				85390.885
[2,5,14,18,19]		86858.544		NaN				85390.885
[2,5,15,16,17]		92268.506		NaN				85390.885
[2,5,15,16,18]		96525.573		NaN				85390.885
[2,5,15,16,19]		99451.561		NaN				85390.885
[2,5,15,17,18]		90696.297		NaN				85390.885
[2,5,15,17,19]		94241.346		NaN				85390.885
[2,5,15,18,19]		96260.880		NaN				85390.885
[2,5,16,17,18]		90254.655		NaN				85390.885
[2,5,16,17,19]		91566.054		NaN				85390.885
[2,5,16,18,19]		96796.432		NaN				85390.885
[2,5,17,18,19]		89342.737		NaN				85390.885
[2,6,7,8,9]		89131.770		NaN				85390.885
[2,6,7,8,10]		89022.951		NaN				85390.885
[2,6,7,8,11]		87870.806		NaN				85390.885
[2,6,7,8,12]		86023.702		NaN				85390.885
[2,6,7,8,13]		90830.835		NaN				85390.885
[2,6,7,8,14]		91091.999		NaN				85390.885
[2,6,7,8,15]		90993.085		NaN				85390.885
[2,6,7,8,16]		86513.529		NaN				85390.885
[2,6,7,8,17]		92116.480		NaN				85390.885
[2,6,7,8,19]		87343.968		NaN				85390.885
[2,6,7,9,10]		87378.686		NaN				85390.885
[2,6,7,9,11]		85412.340		NaN				85390.885
[2,6,7,9,13]		88206.100		NaN				85390.885
[2,6,7,9,14]		88578.368		NaN				85390.885
[2,6,7,9,15]		88455.388		NaN				85390.885
[2,6,7,9,17]		89574.066		NaN				85390.885
[2,6,7,9,19]		87194.770		NaN				85390.885
[2,6,7,10,11]		86695.544		NaN				85390.885
[2,6,7,10,12]		85417.049		NaN				85390.885
[2,6,7,10,13]		89433.157		NaN				85390.885
[2,6,7,10,14]		89672.113		NaN				85390.885
[2,6,7,10,15]		89560.228		NaN				85390.885
[2,6,7,10,16]		86535.947		NaN				85390.885
[2,6,7,10,17]		90696.985		NaN				85390.885
[2,6,7,10,19]		86649.054		NaN				85390.885
[2,6,7,11,12]		90118.577		NaN				85390.885
[2,6,7,11,13]		93564.840		NaN				85390.885
[2,6,7,11,14]		93338.514		NaN				85390.885
[2,6,7,11,15]		93112.263		NaN				85390.885
[2,6,7,11,16]		89180.516		NaN				85390.885
[2,6,7,11,17]		94309.471		NaN				85390.885
[2,6,7,11,18]		89267.730		NaN				85390.885
[2,6,7,12,13]		91203.056		NaN				85390.885
[2,6,7,12,14]		91118.973		NaN				85390.885
[2,6,7,12,15]		90863.081		NaN				85390.885
[2,6,7,12,16]		88228.994		NaN				85390.885
[2,6,7,12,17]		92055.917		NaN				85390.885
[2,6,7,12,18]		90777.715		NaN				85390.885
[2,6,7,13,14]		96495.997		NaN				85390.885
[2,6,7,13,15]		96346.976		NaN				85390.885
[2,6,7,13,16]		90604.139		NaN				85390.885
[2,6,7,13,17]		97515.581		NaN				85390.885
[2,6,7,13,18]		90094.017		NaN				85390.885
[2,6,7,13,19]		86845.766		NaN				85390.885
[2,6,7,14,15]		96734.022		NaN				85390.885
[2,6,7,14,16]		90588.411		NaN				85390.885
[2,6,7,14,17]		97849.939		NaN				85390.885
[2,6,7,14,18]		89905.485		NaN				85390.885
[2,6,7,14,19]		87244.819		NaN				85390.885
[2,6,7,15,16]		90476.236		NaN				85390.885
[2,6,7,15,17]		97666.871		NaN				85390.885
[2,6,7,15,18]		89793.315		NaN				85390.885
[2,6,7,15,19]		87184.802		NaN				85390.885
[2,6,7,16,17]		91644.841		NaN				85390.885
[2,6,7,16,18]		87337.601		NaN				85390.885
[2,6,7,17,18]		90898.395		NaN				85390.885
[2,6,7,17,19]		88289.832		NaN				85390.885
[2,6,8,9,10]		95623.174		NaN				85390.885
[2,6,8,9,11]		88087.319		NaN				85390.885
[2,6,8,9,12]		89084.687		NaN				85390.885
[2,6,8,9,13]		90621.606		NaN				85390.885
[2,6,8,9,14]		96313.013		NaN				85390.885
[2,6,8,9,15]		96480.686		NaN				85390.885
[2,6,8,9,16]		91064.264		NaN				85390.885
[2,6,8,9,17]		89131.770		NaN				85390.885
[2,6,8,9,18]		87705.326		NaN				85390.885
[2,6,8,9,19]		95197.042		NaN				85390.885
[2,6,8,10,11]		88306.309		NaN				85390.885
[2,6,8,10,12]		89818.166		NaN				85390.885
[2,6,8,10,13]		90785.146		NaN				85390.885
[2,6,8,10,14]		96351.915		NaN				85390.885
[2,6,8,10,15]		96489.646		NaN				85390.885
[2,6,8,10,16]		92082.547		NaN				85390.885
[2,6,8,10,17]		89022.951		NaN				85390.885
[2,6,8,10,18]		88528.439		NaN				85390.885
[2,6,8,10,19]		94473.250		NaN				85390.885
[2,6,8,11,12]		87218.872		NaN				85390.885
[2,6,8,11,13]		89531.826		NaN				85390.885
[2,6,8,11,14]		90074.307		NaN				85390.885
[2,6,8,11,15]		89957.021		NaN				85390.885
[2,6,8,11,16]		87033.809		NaN				85390.885
[2,6,8,11,17]		87870.806		NaN				85390.885
[2,6,8,11,18]		86274.991		NaN				85390.885
[2,6,8,11,19]		86514.325		NaN				85390.885
[2,6,8,12,13]		88100.743		NaN				85390.885
[2,6,8,12,14]		90758.161		NaN				85390.885
[2,6,8,12,15]		90768.310		NaN				85390.885
[2,6,8,12,16]		88568.132		NaN				85390.885
[2,6,8,12,17]		86023.702		NaN				85390.885
[2,6,8,12,18]		90405.543		NaN				85390.885
[2,6,8,12,19]		87480.996		NaN				85390.885
[2,6,8,13,14]		92631.872		NaN				85390.885
[2,6,8,13,15]		92528.636		NaN				85390.885
[2,6,8,13,16]		88212.073		NaN				85390.885
[2,6,8,13,17]		90830.835		NaN				85390.885
[2,6,8,13,18]		87050.366		NaN				85390.885
[2,6,8,13,19]		88754.442		NaN				85390.885
[2,6,8,14,15]		98271.639		NaN				85390.885
[2,6,8,14,16]		92118.663		NaN				85390.885
[2,6,8,14,17]		91091.999		NaN				85390.885
[2,6,8,14,18]		89283.758		NaN				85390.885
[2,6,8,14,19]		94466.086		NaN				85390.885
[2,6,8,15,16]		92339.974		NaN				85390.885
[2,6,8,15,17]		90993.085		NaN				85390.885
[2,6,8,15,18]		89438.959		NaN				85390.885
[2,6,8,15,19]		94669.343		NaN				85390.885
[2,6,8,16,17]		86513.529		NaN				85390.885
[2,6,8,16,18]		87628.610		NaN				85390.885
[2,6,8,16,19]		89694.369		NaN				85390.885
[2,6,8,17,19]		87343.968		NaN				85390.885
[2,6,8,18,19]		86141.215		NaN				85390.885
[2,6,9,10,11]		86530.703		NaN				85390.885
[2,6,9,10,12]		88112.033		NaN				85390.885
[2,6,9,10,13]		89023.517		NaN				85390.885
[2,6,9,10,14]		94680.181		NaN				85390.885
[2,6,9,10,15]		94793.845		NaN				85390.885
[2,6,9,10,16]		90301.123		NaN				85390.885
[2,6,9,10,17]		87378.686		NaN				85390.885
[2,6,9,10,18]		86687.182		NaN				85390.885
[2,6,9,10,19]		94278.390		NaN				85390.885
[2,6,9,11,13]		86969.457		NaN				85390.885
[2,6,9,11,14]		87569.955		NaN				85390.885
[2,6,9,11,15]		87428.602		NaN				85390.885
[2,6,9,11,17]		85412.340		NaN				85390.885
[2,6,9,11,19]		86347.678		NaN				85390.885
[2,6,9,12,13]		85612.407		NaN				85390.885
[2,6,9,12,14]		88359.721		NaN				85390.885
[2,6,9,12,15]		88345.802		NaN				85390.885
[2,6,9,12,16]		86522.198		NaN				85390.885
[2,6,9,12,18]		87965.210		NaN				85390.885
[2,6,9,12,19]		87390.979		NaN				85390.885
[2,6,9,13,14]		90000.878		NaN				85390.885
[2,6,9,13,15]		89873.575		NaN				85390.885
[2,6,9,13,16]		86128.246		NaN				85390.885
[2,6,9,13,17]		88206.100		NaN				85390.885
[2,6,9,13,19]		88509.181		NaN				85390.885
[2,6,9,14,15]		95704.701		NaN				85390.885
[2,6,9,14,16]		90124.731		NaN				85390.885
[2,6,9,14,17]		88578.368		NaN				85390.885
[2,6,9,14,18]		86827.849		NaN				85390.885
[2,6,9,14,19]		94303.520		NaN				85390.885
[2,6,9,15,16]		90321.975		NaN				85390.885
[2,6,9,15,17]		88455.388		NaN				85390.885
[2,6,9,15,18]		86958.983		NaN				85390.885
[2,6,9,15,19]		94409.812		NaN				85390.885
[2,6,9,16,18]		85440.491		NaN				85390.885
[2,6,9,16,19]		89547.282		NaN				85390.885
[2,6,9,17,19]		87194.770		NaN				85390.885
[2,6,9,18,19]		85916.717		NaN				85390.885
[2,6,10,11,12]		86830.143		NaN				85390.885
[2,6,10,11,13]		88548.327		NaN				85390.885
[2,6,10,11,14]		89122.373		NaN				85390.885
[2,6,10,11,15]		88992.116		NaN				85390.885
[2,6,10,11,16]		87274.150		NaN				85390.885
[2,6,10,11,17]		86695.544		NaN				85390.885
[2,6,10,11,18]		85932.458		NaN				85390.885
[2,6,10,11,19]		85878.983		NaN				85390.885
[2,6,10,12,13]		87884.212		NaN				85390.885
[2,6,10,12,14]		90573.196		NaN				85390.885
[2,6,10,12,15]		90570.373		NaN				85390.885
[2,6,10,12,16]		89034.193		NaN				85390.885
[2,6,10,12,17]		85417.049		NaN				85390.885
[2,6,10,12,18]		90280.698		NaN				85390.885
[2,6,10,12,19]		87367.675		NaN				85390.885
[2,6,10,13,14]		91655.882		NaN				85390.885
[2,6,10,13,15]		91539.674		NaN				85390.885
[2,6,10,13,16]		88624.612		NaN				85390.885
[2,6,10,13,17]		89433.157		NaN				85390.885
[2,6,10,13,18]		86880.031		NaN				85390.885
[2,6,10,13,19]		88284.984		NaN				85390.885
[2,6,10,14,15]		97232.325		NaN				85390.885
[2,6,10,14,16]		92562.768		NaN				85390.885
[2,6,10,14,17]		89672.113		NaN				85390.885
[2,6,10,14,18]		89144.989		NaN				85390.885
[2,6,10,14,19]		93948.952		NaN				85390.885
[2,6,10,15,16]		92771.107		NaN				85390.885
[2,6,10,15,17]		89560.228		NaN				85390.885
[2,6,10,15,18]		89287.218		NaN				85390.885
[2,6,10,15,19]		94133.250		NaN				85390.885
[2,6,10,16,17]		86535.947		NaN				85390.885
[2,6,10,16,18]		88112.597		NaN				85390.885
[2,6,10,16,19]		89636.154		NaN				85390.885
[2,6,10,17,19]		86649.054		NaN				85390.885
[2,6,10,18,19]		85982.404		NaN				85390.885
[2,6,11,12,13]		91606.710		NaN				85390.885
[2,6,11,12,14]		92297.253		NaN				85390.885
[2,6,11,12,15]		92053.652		NaN				85390.885
[2,6,11,12,16]		89995.474		NaN				85390.885
[2,6,11,12,17]		90118.577		NaN				85390.885
[2,6,11,12,18]		92158.215		NaN				85390.885
[2,6,11,13,14]		94964.150		NaN				85390.885
[2,6,11,13,15]		94745.379		NaN				85390.885
[2,6,11,13,16]		90587.159		NaN				85390.885
[2,6,11,13,17]		93564.840		NaN				85390.885
[2,6,11,13,18]		90700.378		NaN				85390.885
[2,6,11,13,19]		85841.278		NaN				85390.885
[2,6,11,14,15]		95413.742		NaN				85390.885
[2,6,11,14,16]		91164.130		NaN				85390.885
[2,6,11,14,17]		93338.514		NaN				85390.885
[2,6,11,14,18]		91245.599		NaN				85390.885
[2,6,11,14,19]		86425.084		NaN				85390.885
[2,6,11,15,16]		91030.466		NaN				85390.885
[2,6,11,15,17]		93112.263		NaN				85390.885
[2,6,11,15,18]		91161.457		NaN				85390.885
[2,6,11,15,19]		86346.695		NaN				85390.885
[2,6,11,16,17]		89180.516		NaN				85390.885
[2,6,11,16,18]		89128.398		NaN				85390.885
[2,6,11,17,18]		89267.730		NaN				85390.885
[2,6,12,13,14]		93192.990		NaN				85390.885
[2,6,12,13,15]		92912.219		NaN				85390.885
[2,6,12,13,16]		90212.961		NaN				85390.885
[2,6,12,13,17]		91203.056		NaN				85390.885
[2,6,12,13,18]		92899.411		NaN				85390.885
[2,6,12,14,15]		95695.519		NaN				85390.885
[2,6,12,14,16]		92462.926		NaN				85390.885
[2,6,12,14,17]		91118.973		NaN				85390.885
[2,6,12,14,18]		95211.847		NaN				85390.885
[2,6,12,14,19]		87249.001		NaN				85390.885
[2,6,12,15,16]		92514.129		NaN				85390.885
[2,6,12,15,17]		90863.081		NaN				85390.885
[2,6,12,15,18]		95215.756		NaN				85390.885
[2,6,12,15,19]		87298.046		NaN				85390.885
[2,6,12,16,17]		88228.994		NaN				85390.885
[2,6,12,16,18]		92638.494		NaN				85390.885
[2,6,12,16,19]		85619.741		NaN				85390.885
[2,6,12,17,18]		90777.715		NaN				85390.885
[2,6,12,18,19]		86941.020		NaN				85390.885
[2,6,13,14,15]		98245.992		NaN				85390.885
[2,6,13,14,16]		92209.059		NaN				85390.885
[2,6,13,14,17]		96495.997		NaN				85390.885
[2,6,13,14,18]		92049.246		NaN				85390.885
[2,6,13,14,19]		88595.998		NaN				85390.885
[2,6,13,15,16]		92146.876		NaN				85390.885
[2,6,13,15,17]		96346.976		NaN				85390.885
[2,6,13,15,18]		91913.527		NaN				85390.885
[2,6,13,15,19]		88531.659		NaN				85390.885
[2,6,13,16,17]		90604.139		NaN				85390.885
[2,6,13,16,18]		89380.677		NaN				85390.885
[2,6,13,17,18]		90094.017		NaN				85390.885
[2,6,13,17,19]		86845.766		NaN				85390.885
[2,6,14,15,16]		96179.349		NaN				85390.885
[2,6,14,15,17]		96734.022		NaN				85390.885
[2,6,14,15,18]		94272.801		NaN				85390.885
[2,6,14,15,19]		94377.759		NaN				85390.885
[2,6,14,16,17]		90588.411		NaN				85390.885
[2,6,14,16,18]		91390.168		NaN				85390.885
[2,6,14,16,19]		89213.065		NaN				85390.885
[2,6,14,17,18]		89905.485		NaN				85390.885
[2,6,14,17,19]		87244.819		NaN				85390.885
[2,6,14,18,19]		85752.424		NaN				85390.885
[2,6,15,16,17]		90476.236		NaN				85390.885
[2,6,15,16,18]		91586.423		NaN				85390.885
[2,6,15,16,19]		89473.273		NaN				85390.885
[2,6,15,17,18]		89793.315		NaN				85390.885
[2,6,15,17,19]		87184.802		NaN				85390.885
[2,6,15,18,19]		85946.522		NaN				85390.885
[2,6,16,17,18]		87337.601		NaN				85390.885
[2,7,8,9,10]		95687.493		NaN				85390.885
[2,7,8,9,11]		93506.636		NaN				85390.885
[2,7,8,9,12]		91909.766		NaN				85390.885
[2,7,8,9,13]		96490.486		NaN				85390.885
[2,7,8,9,14]		89616.174		NaN				85390.885
[2,7,8,9,15]		95787.866		NaN				85390.885
[2,7,8,9,16]		92752.406		NaN				85390.885
[2,7,8,9,17]		97812.935		NaN				85390.885
[2,7,8,9,18]		90764.734		NaN				85390.885
[2,7,8,9,19]		95506.372		NaN				85390.885
[2,7,8,10,11]		93493.054		NaN				85390.885
[2,7,8,10,12]		92364.163		NaN				85390.885
[2,7,8,10,13]		96396.154		NaN				85390.885
[2,7,8,10,14]		89454.230		NaN				85390.885
[2,7,8,10,15]		95593.243		NaN				85390.885
[2,7,8,10,16]		93491.606		NaN				85390.885
[2,7,8,10,17]		97612.743		NaN				85390.885
[2,7,8,10,18]		91308.765		NaN				85390.885
[2,7,8,10,19]		94447.019		NaN				85390.885
[2,7,8,11,12]		92666.778		NaN				85390.885
[2,7,8,11,13]		95748.936		NaN				85390.885
[2,7,8,11,14]		88486.112		NaN				85390.885
[2,7,8,11,15]		94397.199		NaN				85390.885
[2,7,8,11,16]		92600.921		NaN				85390.885
[2,7,8,11,17]		96445.303		NaN				85390.885
[2,7,8,11,18]		91788.709		NaN				85390.885
[2,7,8,11,19]		91695.907		NaN				85390.885
[2,7,8,12,13]		93871.802		NaN				85390.885
[2,7,8,12,14]		86603.095		NaN				85390.885
[2,7,8,12,15]		92632.667		NaN				85390.885
[2,7,8,12,16]		91691.183		NaN				85390.885
[2,7,8,12,17]		94676.398		NaN				85390.885
[2,7,8,12,18]		93433.710		NaN				85390.885
[2,7,8,12,19]		90249.475		NaN				85390.885
[2,7,8,13,14]		91269.556		NaN				85390.885
[2,7,8,13,15]		97458.004		NaN				85390.885
[2,7,8,13,16]		94095.725		NaN				85390.885
[2,7,8,13,17]		99477.504		NaN				85390.885
[2,7,8,13,18]		92737.508		NaN				85390.885
[2,7,8,13,19]		94554.912		NaN				85390.885
[2,7,8,14,15]		91434.093		NaN				85390.885
[2,7,8,14,16]		86915.543		NaN				85390.885
[2,7,8,14,17]		92630.217		NaN				85390.885
[2,7,8,14,19]		87788.497		NaN				85390.885
[2,7,8,15,16]		93067.393		NaN				85390.885
[2,7,8,15,17]		98728.366		NaN				85390.885
[2,7,8,15,18]		91537.645		NaN				85390.885
[2,7,8,15,19]		93945.737		NaN				85390.885
[2,7,8,16,17]		95086.894		NaN				85390.885
[2,7,8,16,18]		90814.403		NaN				85390.885
[2,7,8,16,19]		91325.911		NaN				85390.885
[2,7,8,17,18]		93493.620		NaN				85390.885
[2,7,8,17,19]		95953.307		NaN				85390.885
[2,7,8,18,19]		89144.023		NaN				85390.885
[2,7,9,10,11]		91880.174		NaN				85390.885
[2,7,9,10,12]		90802.339		NaN				85390.885
[2,7,9,10,13]		94757.624		NaN				85390.885
[2,7,9,10,14]		87910.265		NaN				85390.885
[2,7,9,10,15]		93977.111		NaN				85390.885
[2,7,9,10,16]		91854.491		NaN				85390.885
[2,7,9,10,17]		96056.535		NaN				85390.885
[2,7,9,10,18]		89611.816		NaN				85390.885
[2,7,9,10,19]		94447.143		NaN				85390.885
[2,7,9,11,12]		90359.054		NaN				85390.885
[2,7,9,11,13]		93309.666		NaN				85390.885
[2,7,9,11,14]		86127.946		NaN				85390.885
[2,7,9,11,15]		91966.866		NaN				85390.885
[2,7,9,11,16]		90697.706		NaN				85390.885
[2,7,9,11,17]		94074.893		NaN				85390.885
[2,7,9,11,18]		89423.516		NaN				85390.885
[2,7,9,11,19]		91723.096		NaN				85390.885
[2,7,9,12,13]		91506.566		NaN				85390.885
[2,7,9,12,15]		90289.828		NaN				85390.885
[2,7,9,12,16]		89789.557		NaN				85390.885
[2,7,9,12,17]		92393.483		NaN				85390.885
[2,7,9,12,18]		91137.685		NaN				85390.885
[2,7,9,12,19]		90354.441		NaN				85390.885
[2,7,9,13,14]		88745.122		NaN				85390.885
[2,7,9,13,15]		94861.402		NaN				85390.885
[2,7,9,13,16]		92134.997		NaN				85390.885
[2,7,9,13,17]		96940.826		NaN				85390.885
[2,7,9,13,18]		90314.802		NaN				85390.885
[2,7,9,13,19]		94503.487		NaN				85390.885
[2,7,9,14,15]		88978.776		NaN				85390.885
[2,7,9,14,17]		90188.104		NaN				85390.885
[2,7,9,14,19]		87780.947		NaN				85390.885
[2,7,9,15,16]		91129.063		NaN				85390.885
[2,7,9,15,17]		96214.086		NaN				85390.885
[2,7,9,15,18]		89137.338		NaN				85390.885
[2,7,9,15,19]		93806.551		NaN				85390.885
[2,7,9,16,17]		93208.488		NaN				85390.885
[2,7,9,16,18]		88770.592		NaN				85390.885
[2,7,9,16,19]		91373.806		NaN				85390.885
[2,7,9,17,18]		91153.237		NaN				85390.885
[2,7,9,17,19]		95962.380		NaN				85390.885
[2,7,9,18,19]		89114.508		NaN				85390.885
[2,7,10,11,12]		92095.000		NaN				85390.885
[2,7,10,11,13]		94582.387		NaN				85390.885
[2,7,10,11,14]		87342.416		NaN				85390.885
[2,7,10,11,15]		93249.462		NaN				85390.885
[2,7,10,11,16]		92658.213		NaN				85390.885
[2,7,10,11,17]		95310.710		NaN				85390.885
[2,7,10,11,18]		91263.127		NaN				85390.885
[2,7,10,11,19]		91095.537		NaN				85390.885
[2,7,10,12,13]		93273.863		NaN				85390.885
[2,7,10,12,14]		86028.008		NaN				85390.885
[2,7,10,12,15]		92053.540		NaN				85390.885
[2,7,10,12,16]		91775.835		NaN				85390.885
[2,7,10,12,17]		94110.415		NaN				85390.885
