Hubs		Lower bound		Best objective function
[3,4,11,16,17]		95697.23564014518		85390.88532521542
[3,4,11,16,18]		95147.56909989269		85390.88532521542
[3,4,11,16,19]		89255.1634029841		85390.88532521542
[3,4,11,17,18]		95744.31403008002		85390.88532521542
[3,4,11,17,19]		89709.81171205419		85390.88532521542
[3,4,11,18,19]		87618.14877955848		85390.88532521542
[3,4,12,13,14]		95068.2740643781		85390.88532521542
[3,4,12,13,15]		96327.79360227028		85390.88532521542
[3,4,12,13,16]		96246.51414085574		85390.88532521542
[3,4,12,13,17]		97371.71282527162		85390.88532521542
[3,4,12,13,18]		98739.89215762904		85390.88532521542
[3,4,12,13,19]		89132.96034933873		85390.88532521542
[3,4,12,14,15]		94183.54971297379		85390.88532521542
[3,4,12,14,16]		93377.04874645255		85390.88532521542
[3,4,12,14,17]		93633.97494295826		85390.88532521542
[3,4,12,14,18]		95671.11275443429		85390.88532521542
[3,4,12,14,19]		86028.76704141671		85390.88532521542
[3,4,12,15,16]		94639.58530695109		85390.88532521542
[3,4,12,15,17]		94567.72383782911		85390.88532521542
[3,4,12,15,18]		97008.95745116923		85390.88532521542
[3,4,12,15,19]		88126.99312664245		85390.88532521542
[3,4,12,16,17]		94405.357215935		85390.88532521542
[3,4,12,16,18]		97079.28295719245		85390.88532521542
[3,4,12,16,19]		89022.77064290941		85390.88532521542
[3,4,12,17,18]		96966.08607640123		85390.88532521542
[3,4,12,17,19]		87523.8847803665		85390.88532521542
[3,4,12,18,19]		89903.06687804854		85390.88532521542
[3,4,13,14,15]		97388.88722388829		85390.88532521542
[3,4,13,14,16]		94265.5625120986		85390.88532521542
[3,4,13,14,17]		98033.00656711664		85390.88532521542
[3,4,13,14,18]		93998.829473972		85390.88532521542
[3,4,13,14,19]		88711.27156261407		85390.88532521542
[3,4,13,15,16]		95575.59685434685		85390.88532521542
[3,4,13,15,17]		99023.95573227173		85390.88532521542
[3,4,13,15,18]		95419.03369556478		85390.88532521542
[3,4,13,15,19]		90856.99542958959		85390.88532521542
[3,4,13,16,17]		96517.54023748207		85390.88532521542
[3,4,13,16,18]		95362.17121798621		85390.88532521542
[3,4,13,16,19]		89973.28267555092		85390.88532521542
[3,4,13,17,18]		96331.11554851575		85390.88532521542
[3,4,13,17,19]		91394.92294433128		85390.88532521542
[3,4,13,18,19]		88149.64005341257		85390.88532521542
[3,4,14,15,16]		94010.49659938777		85390.88532521542
[3,4,14,15,17]		96292.63877715378		85390.88532521542
[3,4,14,15,18]		92984.28170523435		85390.88532521542
[3,4,14,15,19]		89442.47840226485		85390.88532521542
[3,4,14,16,17]		93025.8058261013		85390.88532521542
[3,4,14,16,18]		92241.38882673613		85390.88532521542
[3,4,14,16,19]		87448.2330019663		85390.88532521542
[3,4,14,17,18]		92487.903794021		85390.88532521542
[3,4,14,17,19]		87766.01731134852		85390.88532521542
[3,4,14,18,19]		84754.93864445659		85390.88532521542
[3,4,15,16,17]		94052.56568842933		85390.88532521542
[3,4,15,16,18]		93664.32487555622		85390.88532521542
[3,4,15,16,19]		89629.91195793868		85390.88532521542
[3,4,15,17,18]		93577.15031076659		85390.88532521542
[3,4,15,17,19]		89673.86208226753		85390.88532521542
[3,4,15,18,19]		87013.56421800391		85390.88532521542
[3,4,16,17,18]		93451.16664926845		85390.88532521542
[3,4,16,17,19]		88601.24570510235		85390.88532521542
[3,4,16,18,19]		87885.04645501738		85390.88532521542
[3,4,17,18,19]		86458.75086408333		85390.88532521542
[3,5,6,7,8]		88713.57827910472		85390.88532521542
[3,5,6,7,9]		87844.41186620752		85390.88532521542
[3,5,6,7,10]		87919.28336544022		85390.88532521542
[3,5,6,7,11]		88371.83585198413		85390.88532521542
[3,5,6,7,12]		85655.1718480125		85390.88532521542
[3,5,6,7,13]		90037.76791085355		85390.88532521542
[3,5,6,7,14]		90176.74481276664		85390.88532521542
[3,5,6,7,15]		89512.77746193635		85390.88532521542
[3,5,6,7,16]		86405.4860886262		85390.88532521542
[3,5,6,7,17]		91168.57843264163		85390.88532521542
[3,5,6,7,18]		84777.90566121237		85390.88532521542
[3,5,6,7,19]		87536.83662537887		85390.88532521542
[3,5,6,8,9]		92193.39607208286		85390.88532521542
[3,5,6,8,10]		91303.19105837007		85390.88532521542
[3,5,6,8,11]		88872.5952938966		85390.88532521542
[3,5,6,8,12]		87692.47935675313		85390.88532521542
[3,5,6,8,13]		89898.4284175807		85390.88532521542
[3,5,6,8,14]		92321.49457890564		85390.88532521542
[3,5,6,8,15]		91923.84213853322		85390.88532521542
[3,5,6,8,16]		89159.24539464532		85390.88532521542
[3,5,6,8,17]		88713.57827910472		85390.88532521542
[3,5,6,8,18]		86699.99065765474		85390.88532521542
[3,5,6,8,19]		91341.66307231234		85390.88532521542
[3,5,6,9,10]		90744.08322763712		85390.88532521542
[3,5,6,9,11]		87904.42479769915		85390.88532521542
[3,5,6,9,12]		86789.77690635754		85390.88532521542
[3,5,6,9,13]		88907.2606828477		85390.88532521542
[3,5,6,9,14]		91417.27193121664		85390.88532521542
[3,5,6,9,15]		90983.90490956558		85390.88532521542
[3,5,6,9,16]		88364.46827617894		85390.88532521542
[3,5,6,9,17]		87844.41186620752		85390.88532521542
[3,5,6,9,18]		85664.94343396806		85390.88532521542
[3,5,6,9,19]		91134.50718736346		85390.88532521542
[3,5,6,10,11]		88017.11521357117		85390.88532521542
[3,5,6,10,12]		87276.58929312104		85390.88532521542
[3,5,6,10,13]		88994.09966780213		85390.88532521542
[3,5,6,10,14]		91454.4441922796		85390.88532521542
[3,5,6,10,15]		90985.02942737244		85390.88532521542
[3,5,6,10,16]		89075.84218001658		85390.88532521542
[3,5,6,10,17]		87919.28336544022		85390.88532521542
[3,5,6,10,18]		86255.42002532174		85390.88532521542
[3,5,6,10,19]		90764.13339784669		85390.88532521542
[3,5,6,11,12]		87387.57436445082		85390.88532521542
[3,5,6,11,13]		89995.30627676306		85390.88532521542
[3,5,6,11,14]		90530.68583322736		85390.88532521542
[3,5,6,11,15]		89864.19403782292		85390.88532521542
[3,5,6,11,16]		87585.13301103619		85390.88532521542
[3,5,6,11,17]		88371.83585198413		85390.88532521542
[3,5,6,11,18]		86554.40261673852		85390.88532521542
[3,5,6,11,19]		87552.19521427905		85390.88532521542
[3,5,6,12,13]		87311.0879767692		85390.88532521542
[3,5,6,12,14]		88967.35406567084		85390.88532521542
[3,5,6,12,15]		88498.82459648697		85390.88532521542
[3,5,6,12,16]		87767.48049633803		85390.88532521542
[3,5,6,12,17]		85655.1718480125		85390.88532521542
[3,5,6,12,18]		88990.9571502973		85390.88532521542
[3,5,6,12,19]		86598.85181743868		85390.88532521542
[3,5,6,13,14]		91390.59960417458		85390.88532521542
[3,5,6,13,15]		90838.27830220968		85390.88532521542
[3,5,6,13,16]		87893.24971300921		85390.88532521542
[3,5,6,13,17]		90037.76791085355		85390.88532521542
[3,5,6,13,18]		86504.89687098956		85390.88532521542
[3,5,6,13,19]		88541.73915933311		85390.88532521542
[3,5,6,14,15]		93402.07634268608		85390.88532521542
[3,5,6,14,16]		90206.2702644593		85390.88532521542
[3,5,6,14,17]		90176.74481276664		85390.88532521542
[3,5,6,14,18]		87881.49740322807		85390.88532521542
[3,5,6,14,19]		91042.44649632985		85390.88532521542
[3,5,6,15,16]		89782.99888969869		85390.88532521542
[3,5,6,15,17]		89512.77746193635		85390.88532521542
[3,5,6,15,18]		87558.72292643608		85390.88532521542
[3,5,6,15,19]		90708.7927407732		85390.88532521542
[3,5,6,16,17]		86405.4860886262		85390.88532521542
[3,5,6,16,18]		86816.11067928537		85390.88532521542
[3,5,6,16,19]		88427.05943733153		85390.88532521542
[3,5,6,17,18]		84777.9056612124		85390.88532521542
[3,5,6,17,19]		87536.83662537887		85390.88532521542
[3,5,6,18,19]		85547.4165526811		85390.88532521542
[3,5,7,8,9]		96732.56567381666		85390.88532521542
[3,5,7,8,10]		95854.29411147663		85390.88532521542
[3,5,7,8,11]		94997.78874285144		85390.88532521542
[3,5,7,8,12]		92635.87968439251		85390.88532521542
[3,5,7,8,13]		96899.61800851693		85390.88532521542
[3,5,7,8,14]		89110.7445060598		85390.88532521542
[3,5,7,8,15]		94770.15328786065		85390.88532521542
[3,5,7,8,16]		93440.09076444873		85390.88532521542
[3,5,7,8,17]		97982.48141623594		85390.88532521542
[3,5,7,8,18]		91733.35792606097		85390.88532521542
[3,5,7,8,19]		95792.5845348117		85390.88532521542
[3,5,7,9,10]		95339.91638030767		85390.88532521542
[3,5,7,9,11]		94074.20280843854		85390.88532521542
[3,5,7,9,12]		91777.90733356087		85390.88532521542
[3,5,7,9,13]		95946.84309173524		85390.88532521542
[3,5,7,9,14]		88376.68134911766		85390.88532521542
[3,5,7,9,15]		93964.0961782895		85390.88532521542
[3,5,7,9,16]		92690.04374554634		85390.88532521542
[3,5,7,9,17]		97102.10589718103		85390.88532521542
[3,5,7,9,18]		90743.04080193827		85390.88532521542
[3,5,7,9,19]		95691.28272771838		85390.88532521542
[3,5,7,10,11]		94290.06272053774		85390.88532521542
[3,5,7,10,12]		92367.74367877214		85390.88532521542
[3,5,7,10,13]		96143.04331675007		85390.88532521542
[3,5,7,10,14]		88353.72795554783		85390.88532521542
[3,5,7,10,15]		93948.31004753908		85390.88532521542
[3,5,7,10,16]		93504.44160783172		85390.88532521542
[3,5,7,10,17]		97201.74054513896		85390.88532521542
[3,5,7,10,18]		91436.54135173967		85390.88532521542
[3,5,7,10,19]		95306.92821215605		85390.88532521542
[3,5,7,11,12]		93627.37585080665		85390.88532521542
[3,5,7,11,13]		96954.84742653635		85390.88532521542
[3,5,7,11,14]		89003.55831484657		85390.88532521542
[3,5,7,11,15]		94232.61118999467		85390.88532521542
[3,5,7,11,16]		93816.65556741277		85390.88532521542
[3,5,7,11,17]		97665.99229210278		85390.88532521542
[3,5,7,11,18]		92860.01517013385		85390.88532521542
[3,5,7,11,19]		93636.40018017887		85390.88532521542
[3,5,7,12,13]		94218.08377947523		85390.88532521542
[3,5,7,12,14]		86248.64115053209		85390.88532521542
[3,5,7,12,15]		91685.44862734324		85390.88532521542
[3,5,7,12,16]		92470.47468898859		85390.88532521542
[3,5,7,12,17]		95067.43592462108		85390.88532521542
[3,5,7,12,18]		94060.68480056422		85390.88532521542
[3,5,7,12,19]		91502.57335747487		85390.88532521542
[3,5,7,13,14]		90490.56546898451		85390.88532521542
[3,5,7,13,15]		96082.6915963628		85390.88532521542
[3,5,7,13,16]		94673.62410638868		85390.88532521542
[3,5,7,13,17]		99444.00471969054		85390.88532521542
[3,5,7,13,18]		93327.97402065081		85390.88532521542
[3,5,7,13,19]		95489.55677954777		85390.88532521542
[3,5,7,14,15]		89906.33653072885		85390.88532521542
[3,5,7,14,16]		86793.78728858726		85390.88532521542
[3,5,7,14,17]		91696.39187554023		85390.88532521542
[3,5,7,14,18]		85257.75034418196		85390.88532521542
[3,5,7,14,19]		88039.68125914648		85390.88532521542
[3,5,7,15,16]		92307.06796271901		85390.88532521542
[3,5,7,15,17]		97248.99448560414		85390.88532521542
[3,5,7,15,18]		90835.31389805919		85390.88532521542
[3,5,7,15,19]		93804.12944459688		85390.88532521542
[3,5,7,16,17]		95668.38108604678		85390.88532521542
[3,5,7,16,18]		91581.84668507567		85390.88532521542
[3,5,7,16,19]		92668.22601953175		85390.88532521542
[3,5,7,17,18]		94128.8426333922		85390.88532521542
[3,5,7,17,19]		96653.86759065988		85390.88532521542
[3,5,7,18,19]		90541.10503348413		85390.88532521542
[3,5,8,9,10]		103708.79218517733		85390.88532521542
[3,5,8,9,11]		100382.23747922125		85390.88532521542
[3,5,8,9,12]		99959.57471193219		85390.88532521542
[3,5,8,9,13]		99804.46566656115		85390.88532521542
[3,5,8,9,14]		92657.27751083864		85390.88532521542
[3,5,8,9,15]		100501.82990296866		85390.88532521542
[3,5,8,9,16]		101179.27626017228		85390.88532521542
[3,5,8,9,17]		96732.56567381663		85390.88532521542
[3,5,8,9,18]		98708.13692936845		85390.88532521542
[3,5,8,9,19]		104033.12658151469		85390.88532521542
[3,5,8,10,11]		99563.64419966312		85390.88532521542
[3,5,8,10,12]		99499.38261524074		85390.88532521542
[3,5,8,10,13]		98932.832798186		85390.88532521542
[3,5,8,10,14]		91668.23483704816		85390.88532521542
[3,5,8,10,15]		99538.37666193281		85390.88532521542
[3,5,8,10,16]		101003.88694150862		85390.88532521542
[3,5,8,10,17]		95854.29411147663		85390.88532521542
[3,5,8,10,18]		98337.57874520487		85390.88532521542
[3,5,8,10,19]		103133.5112493732		85390.88532521542
[3,5,8,11,12]		97832.82899948586		85390.88532521542
[3,5,8,11,13]		98752.0554693127		85390.88532521542
[3,5,8,11,14]		89419.51342778813		85390.88532521542
[3,5,8,11,15]		96718.9240935893		85390.88532521542
[3,5,8,11,16]		98115.74134120488		85390.88532521542
[3,5,8,11,17]		94997.78874285141		85390.88532521542
[3,5,8,11,18]		96889.78554872598		85390.88532521542
[3,5,8,11,19]		99399.08924775268		85390.88532521542
[3,5,8,12,13]		96105.57342600527		85390.88532521542
[3,5,8,12,14]		88221.80257547842		85390.88532521542
[3,5,8,12,15]		96207.56716815177		85390.88532521542
[3,5,8,12,16]		99003.84719415876		85390.88532521542
[3,5,8,12,17]		92635.87968439248		85390.88532521542
[3,5,8,12,18]		100010.49803149296		85390.88532521542
[3,5,8,12,19]		99107.20622484169		85390.88532521542
[3,5,8,13,14]		90372.30896130056		85390.88532521542
[3,5,8,13,15]		96960.5671511186		85390.88532521542
[3,5,8,13,16]		96859.06964734563		85390.88532521542
[3,5,8,13,17]		96899.61800851693		85390.88532521542
[3,5,8,13,18]		95309.11066878858		85390.88532521542
[3,5,8,13,19]		98808.18698855251		85390.88532521542
[3,5,8,14,15]		92248.00039589618		85390.88532521542
[3,5,8,14,16]		89478.14578317686		85390.88532521542
[3,5,8,14,17]		89110.7445060598		85390.88532521542
[3,5,8,14,18]		87055.45122472392		85390.88532521542
[3,5,8,14,19]		91781.38313097699		85390.88532521542
[3,5,8,15,16]		97312.38157406585		85390.88532521542
[3,5,8,15,17]		94770.15328786062		85390.88532521542
[3,5,8,15,18]		95081.7183738864		85390.88532521542
[3,5,8,15,19]		99766.24150047105		85390.88532521542
[3,5,8,16,17]		93440.0907644487		85390.88532521542
[3,5,8,16,18]		97906.59899997147		85390.88532521542
[3,5,8,16,19]		100615.16576650518		85390.88532521542
[3,5,8,17,18]		91733.35792606097		85390.88532521542
[3,5,8,17,19]		95792.5845348117		85390.88532521542
[3,5,8,18,19]		97933.45164216984		85390.88532521542
[3,5,9,10,11]		98950.26238519391		85390.88532521542
[3,5,9,10,12]		98923.44988546737		85390.88532521542
[3,5,9,10,13]		98296.45374518125		85390.88532521542
[3,5,9,10,14]		91244.23026227031		85390.88532521542
[3,5,9,10,15]		99042.37813452592		85390.88532521542
[3,5,9,10,16]		100352.66300729927		85390.88532521542
[3,5,9,10,17]		95339.91638030767		85390.88532521542
[3,5,9,10,18]		97626.52152508908		85390.88532521542
[3,5,9,10,19]		103024.97294695795		85390.88532521542
[3,5,9,11,12]		96875.85256535401		85390.88532521542
[3,5,9,11,13]		97719.92884692393		85390.88532521542
[3,5,9,11,14]		88586.44618754578		85390.88532521542
[3,5,9,11,15]		95813.86290071794		85390.88532521542
[3,5,9,11,16]		97266.69023900227		85390.88532521542
[3,5,9,11,17]		94074.20280843854		85390.88532521542
[3,5,9,11,18]		95800.46434130304		85390.88532521542
[3,5,9,11,19]		99283.77962995498		85390.88532521542
[3,5,9,12,13]		95125.59975333784		85390.88532521542
[3,5,9,12,14]		87454.20338103792		85390.88532521542
[3,5,9,12,15]		95367.97402108223		85390.88532521542
[3,5,9,12,16]		98174.6418501073		85390.88532521542
[3,5,9,12,17]		91777.90733356087		85390.88532521542
[3,5,9,12,18]		99008.60094481186		85390.88532521542
[3,5,9,12,19]		99103.51078894336		85390.88532521542
[3,5,9,13,14]		89516.24448252263		85390.88532521542
[3,5,9,13,15]		96032.50871971165		85390.88532521542
[3,5,9,13,16]		95987.02130660742		85390.88532521542
[3,5,9,13,17]		95946.84309173521		85390.88532521542
[3,5,9,13,18]		94196.79222283006		85390.88532521542
[3,5,9,13,19]		98647.47641028537		85390.88532521542
[3,5,9,14,15]		91421.09324924962		85390.88532521542
[3,5,9,14,16]		88818.47192066559		85390.88532521542
[3,5,9,14,17]		88376.68134911766		85390.88532521542
[3,5,9,14,18]		86155.50725699234		85390.88532521542
[3,5,9,14,19]		91715.87501864214		85390.88532521542
[3,5,9,15,16]		96580.71375892554		85390.88532521542
[3,5,9,15,17]		93964.0961782895		85390.88532521542
[3,5,9,15,18]		94109.7804535258		85390.88532521542
[3,5,9,15,19]		99552.27198239815		85390.88532521542
[3,5,9,16,17]		92690.04374554634		85390.88532521542
[3,5,9,16,18]		96935.20874525327		85390.88532521542
[3,5,9,16,19]		100554.39919518887		85390.88532521542
[3,5,9,17,18]		90743.04080193824		85390.88532521542
[3,5,9,17,19]		95691.28272771838		85390.88532521542
[3,5,9,18,19]		97795.27496945343		85390.88532521542
[3,5,10,11,12]		97468.31591934076		85390.88532521542
[3,5,10,11,13]		97934.29561088489		85390.88532521542
[3,5,10,11,14]		88601.31171061519		85390.88532521542
[3,5,10,11,15]		95835.8956866068		85390.88532521542
[3,5,10,11,16]		98083.7151100631		85390.88532521542
[3,5,10,11,17]		94290.06272053774		85390.88532521542
[3,5,10,11,18]		96496.59189987995		85390.88532521542
[3,5,10,11,19]		98837.42796658707		85390.88532521542
[3,5,10,12,13]		95727.40358427083		85390.88532521542
[3,5,10,12,14]		87843.19087499882		85390.88532521542
[3,5,10,12,15]		95764.1287778626		85390.88532521542
[3,5,10,12,16]		99011.68540916241		85390.88532521542
[3,5,10,12,17]		92367.74367877217		85390.88532521542
[3,5,10,12,18]		99649.13819887216		85390.88532521542
[3,5,10,12,19]		98808.91065029212		85390.88532521542
[3,5,10,13,14]		89505.25857467447		85390.88532521542
[3,5,10,13,15]		96028.69007468295		85390.88532521542
[3,5,10,13,16]		96813.38665461451		85390.88532521542
[3,5,10,13,17]		96143.04331675007		85390.88532521542
[3,5,10,13,18]		94902.2602583532		85390.88532521542
[3,5,10,13,19]		98205.51929434369		85390.88532521542
[3,5,10,14,15]		91346.46604788794		85390.88532521542
[3,5,10,14,16]		89432.02093170062		85390.88532521542
[3,5,10,14,17]		88353.72795554783		85390.88532521542
[3,5,10,14,18]		86648.15895554339		85390.88532521542
[3,5,10,14,19]		91238.09547260296		85390.88532521542
[3,5,10,15,16]		97201.43003278002		85390.88532521542
[3,5,10,15,17]		93948.31004753908		85390.88532521542
[3,5,10,15,18]		94609.59941489631		85390.88532521542
[3,5,10,15,19]		99207.58041092701		85390.88532521542
[3,5,10,16,17]		93504.44160783172		85390.88532521542
[3,5,10,16,18]		97932.36290744756		85390.88532521542
[3,5,10,16,19]		100371.97505853891		85390.88532521542
[3,5,10,17,18]		91436.54135173967		85390.88532521542
[3,5,10,17,19]		95306.92821215605		85390.88532521542
[3,5,10,18,19]		97589.66548980572		85390.88532521542
[3,5,11,12,13]		97200.75200175463		85390.88532521542
[3,5,11,12,14]		88067.55416915279		85390.88532521542
[3,5,11,12,15]		95226.45882505875		85390.88532521542
[3,5,11,12,16]		98206.27319424589		85390.88532521542
[3,5,11,12,17]		93627.37585080662		85390.88532521542
[3,5,11,12,18]		99366.98449187854		85390.88532521542
[3,5,11,12,19]		96520.67233881274		85390.88532521542
[3,5,11,13,14]		90654.0604689515		85390.88532521542
[3,5,11,13,15]		97106.62176658784		85390.88532521542
[3,5,11,13,16]		97442.24330278498		85390.88532521542
[3,5,11,13,17]		96954.84742653632		85390.88532521542
[3,5,11,13,18]		96360.92105329002		85390.88532521542
[3,5,11,13,19]		97237.67888115908		85390.88532521542
[3,5,11,14,15]		90407.50501355185		85390.88532521542
[3,5,11,14,16]		88123.9617031921		85390.88532521542
[3,5,11,14,17]		89003.55831484657		85390.88532521542
[3,5,11,14,18]		87099.93715896606		85390.88532521542
[3,5,11,14,19]		88204.79175498313		85390.88532521542
[3,5,11,15,16]		95321.86405992958		85390.88532521542
[3,5,11,15,17]		94232.61118999464		85390.88532521542
[3,5,11,15,18]		94335.80240334634		85390.88532521542
[3,5,11,15,19]		95609.24182443385		85390.88532521542
[3,5,11,16,17]		93816.65556741277		85390.88532521542
[3,5,11,16,18]		97265.15752134466		85390.88532521542
[3,5,11,16,19]		97165.02626253242		85390.88532521542
[3,5,11,17,18]		92860.01517013385		85390.88532521542
[3,5,11,17,19]		93636.40018017884		85390.88532521542
[3,5,11,18,19]		95518.68232239365		85390.88532521542
[3,5,12,13,14]		87919.2626007622		85390.88532521542
[3,5,12,13,15]		94274.88621908792		85390.88532521542
[3,5,12,13,16]		96180.66083772523		85390.88532521542
[3,5,12,13,17]		94218.08377947523		85390.88532521542
[3,5,12,13,18]		97709.01094151882		85390.88532521542
[3,5,12,13,19]		94792.31949456589		85390.88532521542
[3,5,12,14,15]		89024.54065704964		85390.88532521542
[3,5,12,14,16]		88287.93868806932		85390.88532521542
[3,5,12,14,17]		86248.64115053209		85390.88532521542
[3,5,12,14,18]		89490.77822550829		85390.88532521542
[3,5,12,14,19]		87233.85344297651		85390.88532521542
[3,5,12,15,16]		96172.97055693739		85390.88532521542
[3,5,12,15,17]		91685.44862734324		85390.88532521542
[3,5,12,15,18]		97346.20076063374		85390.88532521542
[3,5,12,15,19]		95324.65743929941		85390.88532521542
[3,5,12,16,17]		92470.47468898859		85390.88532521542
[3,5,12,16,18]		100207.867365718		85390.88532521542
[3,5,12,16,19]		98059.94383980845		85390.88532521542
[3,5,12,17,18]		94060.68480056422		85390.88532521542
[3,5,12,17,19]		91502.57335747487		85390.88532521542
[3,5,12,18,19]		98754.54385819507		85390.88532521542
[3,5,13,14,15]		91308.55168776691		85390.88532521542
[3,5,13,14,16]		88358.26522973503		85390.88532521542
[3,5,13,14,17]		90490.56546898451		85390.88532521542
[3,5,13,14,18]		87015.04707309624		85390.88532521542
[3,5,13,14,19]		89121.29810986546		85390.88532521542
[3,5,13,15,16]		94845.7906957478		85390.88532521542
[3,5,13,15,17]		96082.69159636277		85390.88532521542
[3,5,13,15,18]		93530.8104909187		85390.88532521542
[3,5,13,15,19]		95814.59570333309		85390.88532521542
[3,5,13,16,17]		94673.62410638868		85390.88532521542
[3,5,13,16,18]		95386.12585836716		85390.88532521542
[3,5,13,16,19]		95907.25729790691		85390.88532521542
[3,5,13,17,18]		93327.97402065081		85390.88532521542
[3,5,13,17,19]		95489.55677954777		85390.88532521542
[3,5,13,18,19]		93936.91017168999		85390.88532521542
[3,5,14,15,16]		90098.29212006764		85390.88532521542
[3,5,14,15,17]		89906.33653072885		85390.88532521542
[3,5,14,15,18]		87910.5763353426		85390.88532521542
[3,5,14,15,19]		91155.83314214967		85390.88532521542
[3,5,14,16,17]		86793.78728858726		85390.88532521542
[3,5,14,16,18]		87162.7062193605		85390.88532521542
[3,5,14,16,19]		88851.63823267561		85390.88532521542
[3,5,14,17,18]		85257.75034418196		85390.88532521542
[3,5,14,17,19]		88039.68125914648		85390.88532521542
[3,5,14,18,19]		86008.55552656279		85390.88532521542
[3,5,15,16,17]		92307.067962719		85390.88532521542
[3,5,15,16,18]		95088.24064471773		85390.88532521542
[3,5,15,16,19]		96790.91342721415		85390.88532521542
[3,5,15,17,18]		90835.31389805919		85390.88532521542
[3,5,15,17,19]		93804.12944459688		85390.88532521542
[3,5,15,18,19]		94139.86207937486		85390.88532521542
[3,5,16,17,18]		91581.84668507567		85390.88532521542
[3,5,16,17,19]		92668.22601953175		85390.88532521542
[3,5,16,18,19]		96850.85320063039		85390.88532521542
[3,5,17,18,19]		90541.10503348413		85390.88532521542
[3,6,7,8,9]		89775.19726508202		85390.88532521542
[3,6,7,8,10]		90494.19879152643		85390.88532521542
[3,6,7,8,11]		90262.53608123267		85390.88532521542
[3,6,7,8,12]		87816.97907296095		85390.88532521542
[3,6,7,8,13]		92011.29213072572		85390.88532521542
[3,6,7,8,14]		91999.38365886068		85390.88532521542
[3,6,7,8,15]		90495.17880935219		85390.88532521542
[3,6,7,8,16]		88406.05737443497		85390.88532521542
[3,6,7,8,17]		93143.59143749002		85390.88532521542
[3,6,7,8,18]		86858.69782266958		85390.88532521542
[3,6,7,8,19]		87829.29960495493		85390.88532521542
[3,6,7,9,10]		88285.5895257906		85390.88532521542
[3,6,7,9,11]		87311.5547865421		85390.88532521542
[3,6,7,9,12]		84913.52650575251		85390.88532521542
[3,6,7,9,13]		89015.66401389048		85390.88532521542
[3,6,7,9,14]		89136.75781499306		85390.88532521542
[3,6,7,9,15]		88096.48445372665		85390.88532521542
[3,6,7,9,16]		85907.11343917763		85390.88532521542
[3,6,7,9,17]		90214.17155033916		85390.88532521542
[3,6,7,9,18]		83897.77671719488		85390.88532521542
[3,6,7,9,19]		87662.85173405462		85390.88532521542
[3,6,7,10,11]		89316.44120139028		85390.88532521542
[3,6,7,10,12]		87404.1578205504		85390.88532521542
[3,6,7,10,13]		91016.3485814302		85390.88532521542
[3,6,7,10,14]		91050.84208408037		85390.88532521542
[3,6,7,10,15]		89501.20533296191		85390.88532521542
[3,6,7,10,16]		88622.3062710496		85390.88532521542
[3,6,7,10,17]		92124.48170886435		85390.88532521542
[3,6,7,10,18]		86492.0722365829		85390.88532521542
[3,6,7,10,19]		87355.30319927877		85390.88532521542
[3,6,7,11,12]		93288.51305286182		85390.88532521542
[3,6,7,11,13]		96732.67923196702		85390.88532521542
[3,6,7,11,14]		96388.35219505994		85390.88532521542
[3,6,7,11,15]		94288.85580100639		85390.88532521542
[3,6,7,11,16]		92365.7558233219		85390.88532521542
[3,6,7,11,17]		97492.76509714323		85390.88532521542
[3,6,7,11,18]		92467.35995115721		85390.88532521542
[3,6,7,11,19]		85828.43034388241		85390.88532521542
[3,6,7,12,13]		93804.11673603617		85390.88532521542
[3,6,7,12,14]		93629.66852219083		85390.88532521542
[3,6,7,12,15]		91549.89438948526		85390.88532521542
[3,6,7,12,16]		91109.0885005037		85390.88532521542
[3,6,7,12,17]		94702.40988079183		85390.88532521542
[3,6,7,12,18]		93581.68454624934		85390.88532521542
[3,6,7,12,19]		83615.6955071339		85390.88532521542
[3,6,7,13,14]		97998.20645539736		85390.88532521542
[3,6,7,13,15]		96021.74657074954		85390.88532521542
[3,6,7,13,16]		93236.89180887243		85390.88532521542
[3,6,7,13,17]		99153.58788810603		85390.88532521542
[3,6,7,13,18]		92858.24748525195		85390.88532521542
[3,6,7,13,19]		87502.35395792036		85390.88532521542
[3,6,7,14,15]		96314.97710478393		85390.88532521542
[3,6,7,14,16]		93061.84149914437		85390.88532521542
[3,6,7,14,17]		99197.9908350537		85390.88532521542
[3,6,7,14,18]		92579.35077485107		85390.88532521542
[3,6,7,14,19]		87651.8266359402		85390.88532521542
[3,6,7,15,16]		91150.01609913206		85390.88532521542
[3,6,7,15,17]		97238.25808794893		85390.88532521542
[3,6,7,15,18]		90644.00016824136		85390.88532521542
[3,6,7,15,19]		86855.56772542946		85390.88532521542
[3,6,7,16,17]		94281.85741648855		85390.88532521542
[3,6,7,16,18]		90239.57723965574		85390.88532521542
[3,6,7,16,19]		84808.33629091636		85390.88532521542
[3,6,7,17,18]		93708.05709760313		85390.88532521542
[3,6,7,17,19]		88702.64584902319		85390.88532521542
[3,6,7,18,19]		82635.24089666935		85390.88532521542
[3,6,8,9,10]		92670.47601728093		85390.88532521542
[3,6,8,9,11]		89861.36357631178		85390.88532521542
[3,6,8,9,12]		88832.55246014052		85390.88532521542
[3,6,8,9,13]		90888.63251412257		85390.88532521542
[3,6,8,9,14]		93310.44688392404		85390.88532521542
[3,6,8,9,15]		92499.67071739536		85390.88532521542
[3,6,8,9,16]		90366.96125656039		85390.88532521542
